angles,magnitud,activity
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.633439,1,0
0.0677966,0,0
0.776473,0,0
1.15168,1,0
0,0,0
12.3729,2,0
0.538926,0,0
0.288071,-4.34882E-06,0
0.308476,-4.34882E-06,0
0.0134059,0.0153809,0
0.107654,-4.34882E-06,0
-0.523261,0,0
0.548011,1,0
0.203704,0,0
0.99996,0,0
1.13889,1,0
0,0,0
12.3519,2,0
0.3762,0,0
0.326546,-4.34882E-06,0
0.387496,-4.34882E-06,0
0.0103118,0.0153809,0
0.219525,-4.34882E-06,0
-0.0857449,0,0
0.699537,1,0
0.113208,0,0
2.7665,0,0
1.08544,1,0
0,0,0
12.2264,2,0
0.288359,0,0
0.244788,-4.34882E-06,0
0.276078,-4.34882E-06,0
0.0122436,0.0153809,0
0.153371,-4.34882E-06,0
-0.238441,0,0
0.652645,1,0
0.0816327,0,0
2.49989,0,0
1.12245,1,0
0,0,0
12.3265,2,0
0.464806,0,0
0.279394,-4.34882E-06,0
0.299326,-4.34882E-06,0
0.0130381,0.0153809,0
0.122783,-4.34882E-06,0
-0.497603,0,0
0.551995,1,0
0.0759494,0,0
1.55432,0,0
1.18266,1,0
0,0,0
12.5063,2,0
0.68034,0,0
0.334512,-4.34882E-06,0
0.355503,-4.34882E-06,0
0.0131877,0.0153809,0
0.116714,-4.34882E-06,0
-0.568862,0,0
0.466036,1,0
0.169231,0,0
0.15484,0,0
1.20024,1,0
0,0,0
12.5385,2,0
0.617751,0,0
0.388562,-4.34882E-06,0
0.439197,-4.34882E-06,0
0.0109874,0.0153809,0
0.19745,-4.34882E-06,0
-0.260926,0,0
0.532793,1,0
0.152778,0,0
0.116053,0,0
1.17284,1,0
0,0,0
12.4306,2,0
0.522955,0,0
0.3498,-4.34882E-06,0
0.395512,-4.34882E-06,0
0.011336,0.0153809,0
0.185651,-4.34882E-06,0
-0.247816,0,0
0.520556,1,0
0.2,0,0
-0.669346,0,0
1.16972,1,0
0,0,0
12.4,2,0
0.44,0,0
0.348212,-4.34882E-06,0
0.407202,-4.34882E-06,0
0.0103809,0.0153809,0
0.217313,-4.34882E-06,0
-0.124009,0,0
0.600934,0.457755,0
0.0650685,0.0445205,0
1.34697,0.835448,0
1.1875,1.24981,0
0,0,0
5.56507,13.024,0
0.615629,0.954905,0
0.306456,0.366549,0
0.306456,0.37989,0
0.0134798,0.0140515,0
0.104522,0.0790562,0
-0.617977,-0.737584,0
0.5756,0.405035,0
0.0815603,0.106383,0
1.41422,1.09927,0
1.19687,1.24995,0
0,0,0
5.54255,13,0
0.624076,0.893617,0
0.324835,0.416169,0
0.324835,0.447777,0
0.01304,0.0124101,0
0.122707,0.147167,0
-0.57692,-0.512839,0
0.634554,0.421284,0
0.0241379,0.0862069,0
1.07841,1.05513,0
1.17579,1.24999,0
0,0,0
5.56207,13.0034,0
0.659941,0.913781,0
0.268327,0.402604,0
0.272622,0.42828,0
0.0146448,0.0129191,0
0.049385,0.127532,0
-0.790247,-0.5774,0
0.609255,0.412752,0
0.0573477,0.0967742,0
0.402943,1.04297,0
1.15609,1.25,0
0,0,0
5.56989,13.0143,0
0.617875,0.90302,0
0.298918,0.409914,0
0.308298,0.438781,0
0.0136915,0.0126493,0
0.0953651,0.13807,0
-0.68,-0.542233,0
0.454241,0.670759,0
0.0803571,0.0446429,0
1.65618,2.7336,0
1.2449,1.12875,0
0,0,0
7.22321,12.3482,0
0.869818,0.530533,0
0.386391,0.260863,0
0.386391,0.260863,0
0.0130715,0.0140481,0
0.121438,0.079219,0
-0.663303,-0.769572,0
0.424229,0.543716,0
0.0934579,0.121495,0
1.37538,3.64408,0
1.24893,1.15198,0
0,0,0
7.1215,12.4579,0
0.891781,0.58468,0
0.404171,0.34696,0
0.424477,0.369608,0
0.0127332,0.0120454,0
0.134825,0.160634,0
-0.574875,-0.489886,0
0.468917,0.573965,0
0.034188,0.042735,0
0.759228,1.64178,0
1.24852,1.18643,0
0,0,0
7.05983,12.5214,0
0.962233,0.728176,0
0.354635,0.31044,0
0.36298,0.319723,0
0.014349,0.0141025,0
0.0647062,0.076662,0
-0.792815,-0.736077,0
0.410794,0.592381,0
0.12381,0.104762,0
-0.608382,1.70677,0
1.23093,1.14821,0
0,0,0
7.15238,12.3905,0
0.852971,0.523719,0
0.420583,0.316326,0
0.420583,0.346145,0
0.0119908,0.01245,0
0.162612,0.145663,0
-0.627595,-0.405485,0
0.698678,0.557025,0
0.0636364,0.0909091,0
1.48696,-0.438895,0
1.13066,1.17058,0
0,0,0
9.71818,13.5273,0
0.420579,0.631074,0
0.24921,0.335206,0
0.26574,0.359319,0
0.0135188,0.0127982,0
0.102857,0.132293,0
-0.47092,-0.511241,0
0.674993,0.528136,0
0.038835,0.135922,0
1.74449,-2.16436,0
1.15647,1.15647,0
0,0,0
9.65049,13.534,0
0.538034,0.578942,0
0.255954,0.355626,0
0.255954,0.386293,0
0.0142144,0.0117106,0
0.0713128,0.17262,0
-0.690293,-0.417385,0
0.699246,0.52332,0
0.037037,0.0925926,0
0.339654,1.27687,0
1.1262,1.20062,0
0,0,0
9.68519,13.463,0
0.493484,0.693073,0
0.241324,0.353335,0
0.250365,0.380394,0
0.0142663,0.0127553,0
0.0687881,0.133969,0
-0.70279,-0.487548,0
0.7401,0.548635,0
0.0392157,0.117647,0
0.149972,2.3936,0
1.10381,1.18993,0
0,0,0
9.7451,13.549,0
0.405613,0.58093,0
0.218374,0.342995,0
0.227947,0.371723,0
0.0142034,0.0121369,0
0.0718425,0.157297,0
-0.659788,-0.380965,0
0.552817,0.539509,0
0.0869565,1.0087,0
2.20393,0.722555,0
1.26722,5.7014,0
0,0,0
11.4609,4.41739,0
0.804991,16.2084,0
0.359815,0.407522,0
0.359815,0.407522,0
0.0128998,0.0116734,0
0.128299,0.229506,0
-0.617043,-0.711377,0
0.569919,0.564329,0
0.0841121,0.738318,0
2.03812,0.790826,0
1.28806,5.60215,0
0,0,0
11.4673,4.36449,0
0.847061,16.4559,0
0.35173,0.372769,0
0.35173,0.372769,0
0.0129734,0.0124057,0
0.125372,0.184739,0
-0.655666,-0.757624,0
0.589475,0.58133,0
0.0265487,0.00884956,0
1.26343,1.00605,0
1.30229,5.38108,0
0,0,0
11.4071,4.50443,0
1.05553,17.5951,0
0.316199,0.329765,0
0.316199,0.329765,0
0.0145732,0.0151068,0
0.0532064,0.0219864,0
-0.896014,-0.976918,0
0.545578,0.542313,0
0.104762,1.13333,0
-1.48601,1.06983,0
1.19537,4.81823,0
0,0,0
11.4381,4.39048,0
0.931882,15.9904,0
0.387373,0.385678,0
0.387373,0.385678,0
0.01245,0.0116309,0
0.145663,0.210661,0
-0.782543,-0.819872,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.171929,0.284871,0
0.427793,0.245232,0
0.876955,0.792665,0
5.78354,1.95944,0
0,0,0
9.52316,11.1172,0
17.9351,3.58573,0
0.910396,0.726409,0
0.932585,0.798631,0
0.0114844,0.0103366,0
0.195203,0.237657,0
-0.775955,-0.551056,0
0.152767,0.21218,0
1.49714,0.614286,0
0.585399,0.653067,0
5.67926,1.98005,0
0,0,0
9.65714,11.0657,0
16.923,3.32997,0
0.948307,0.785508,0
1.02569,0.939002,0
0.00943341,0.00786428,0
0.33004,0.360979,0
-0.666486,-0.330503,0
0.155738,0.243334,0
1.47814,0.409836,0
0.657358,0.846307,0
5.51339,1.94231,0
0,0,0
9.58197,11.0929,0
17.0231,3.40121,0
0.936919,0.762989,0
0.997871,0.878196,0
0.0103256,0.00876208,0
0.279593,0.309733,0
-0.725407,-0.409721,0
0.150844,0.222995,0
1.54155,0.415473,0
0.716895,0.920366,0
5.25097,1.97172,0
0,0,0
9.83381,11.063,0
16.7477,3.52611,0
0.944203,0.784051,0
0.99798,0.90254,0
0.00932231,0.00846204,0
0.304613,0.315728,0
-0.691009,-0.392937,0
0.347597,0.929917,0
0.210909,0.0363636,0
0.754961,1818200000,0
1.282,1,0
0,0,0
8.69091,12.0364,0
0.868099,0.0350413,0
0.495428,0.0678325,0
0.554535,0.0678325,0
0.01018,0.0142858,0
0.223722,0.0678325,0
-0.296319,26209.7,0
0.337946,0.932414,0
0.252918,0.0350195,0
0.0595436,1750970000,0
1.27307,1,0
0,0,0
8.65759,12.035,0
0.785477,0.0337931,0
0.495368,0.0659081,0
0.568926,0.0659081,0
0.00947615,0.0143248,0
0.245593,0.0659081,0
-0.211442,25106.8,0
0.411634,0.944682,0
0.120996,0,0
0.0708357,0.99988,0
1.27193,1.02766,0
0,0,0
8.6548,12.0569,0
0.959132,0.110637,0
0.455421,0.0561812,0
0.484801,0.0561812,0
0.0120572,0.0153809,0
0.160205,-4.34882E-06,0
-0.522852,-0.997531,0
0.327694,0.920998,0
0.262172,0.0411985,0
-0.361778,-5.25697,0
1.25578,1.0395,0
0,0,0
8.67416,12.0412,0
0.796448,0.0395012,0
0.503319,0.0745747,0
0.57447,0.0745747,0
0.00933592,0.0141464,0
0.249848,0.0745747,0
-0.236967,-0.245002,0
0.862645,0.607107,0
0.0272727,0.1,0
2.21304,-0.399589,0
1.06744,1.14289,0
0,0,0
9.88182,13.6273,0
0.195124,0.506529,0
0.134076,0.307415,0
0.134076,0.335878,0
0.0145518,0.0125684,0
0.0543347,0.141173,0
-0.54881,-0.412111,0
0.809896,0.658203,0
0.0208333,0.114583,0
1.66966,-2.38799,0
1.09332,1.10145,0
0,0,0
9.8125,13.7188,0
0.31901,0.368815,0
0.167741,0.274552,0
0.167741,0.303706,0
0.0147434,0.0122104,0
0.0439701,0.154597,0
-0.709706,-0.334542,0
0.827399,0.696886,0
0.0309278,0.0515464,0
0.230135,0.33213,0
1.06696,1.1235,0
0,0,0
9.84536,13.701,0
0.254437,0.457009,0
0.159803,0.247664,0
0.168348,0.262726,0
0.0144443,0.0138531,0
0.0599034,0.088172,0
-0.605621,-0.578636,0
0.814101,0.623304,0
0.030303,0.141414,0
-0.844636,2.76532,0
1.06571,1.14876,0
0,0,0
9.82828,13.697,0
0.283645,0.372819,0
0.168928,0.293296,0
0.168928,0.330035,0
0.0144626,0.0115866,0
0.0589659,0.176976,0
-0.782397,-0.204894,0
0.532064,0.522977,0
0.0925926,1.12037,0
2.11365,0.72308,0
1.2993,5.91529,0
0,0,0
11.4074,4.60185,0
0.889575,17.1285,0
0.375754,0.40321,0
0.375754,0.40321,0
0.0127553,0.0119461,0
0.133969,0.206607,0
-0.638802,-0.782994,0
0.541,0.5308,0
0.07,0.67,0
1.73276,0.804723,0
1.3275,5.9675,0
0,0,0
11.37,4.67,0
1.0331,17.9411,0
0.374681,0.404439,0
0.374681,0.404439,0
0.0133465,0.0122059,0
0.110145,0.204018,0
-0.715738,-0.793543,0
0.503013,0.512097,0
0.0841121,0.0186916,0
0.773279,0.998165,0
1.32981,6.11888,0
0,0,0
11.2243,5.19626,0
1.27679,20.4568,0
0.376873,0.373004,0
0.401963,0.378627,0
0.0129734,0.0148077,0
0.125372,0.0403383,0
-0.8264,-0.967778,0
0.501367,0.502875,0
0.116505,1.1165,0
-1.76062,1.06888,0
1.19342,5.22811,0
0,0,0
11.3592,4.70874,0
0.948629,17.4686,0
0.402874,0.432316,0
0.402874,0.432316,0
0.0121643,0.0115309,0
0.156295,0.237733,0
-1.25523,-0.782919,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.662871,0.517544,0
0.0643275,0.0175439,0
-0.691487,0.542899,0
1.15212,1.2303,0
0,0,0
12.3333,13.2632,0
0.491228,0.913204,0
0.270961,0.318598,0
0.284203,0.318598,0
0.0134999,0.0148422,0
0.103663,0.0383481,0
-0.517618,-0.892398,0
0.675766,0.481544,0
0.058104,0.0642202,0
0.42325,-0.750271,0
1.13787,1.22015,0
0,0,0
12.3211,13.2813,0
0.480992,0.856624,0
0.261643,0.366576,0
0.278814,0.366576,0
0.0136706,0.0135029,0
0.0962824,0.103538,0
-0.533978,-0.738014,0
0.684276,0.501754,0
0.0357143,0.0416667,0
2.11474,-0.120058,0
1.13081,1.22321,0
0,0,0
12.3393,13.2857,0
0.527742,0.876701,0
0.249217,0.344915,0
0.253662,0.344915,0
0.0143046,0.014133,0
0.0669057,0.0752134,0
-0.761578,-0.800575,0
0.668172,0.493961,0
0.0771605,0.0462963,0
4.32296,0.225429,0
1.10588,1.22713,0
0,0,0
12.3117,13.2747,0
0.449122,0.878248,0
0.270645,0.351068,0
0.276268,0.361125,0
0.0131556,0.0140011,0
0.118023,0.081405,0
-0.653581,-0.740946,0
0.426423,0.487352,0
0.0884956,0.0530973,0
-0.770017,0.885126,0
1.24998,1.23119,0
0,0,0
10.9204,13.2743,0
0.905161,0.871642,0
0.402737,0.357656,0
0.402737,0.373635,0
0.0128601,0.0138097,0
0.129864,0.0901231,0
-0.664283,-0.686539,0
0.413837,0.502457,0
0.104348,0.0521739,0
-1.09086,0.449764,0
1.24953,1.22125,0
0,0,0
10.9391,13.3217,0
0.891947,0.84431,0
0.413992,0.35009,0
0.413992,0.364509,0
0.0124603,0.0138355,0
0.145277,0.088964,0
-0.635947,-0.696486,0
0.427131,0.492439,0
0.0854701,0.0512821,0
-0.401791,-0.38461,0
1.24998,1.22222,0
0,0,0
10.9231,13.2821,0
0.908613,0.869165,0
0.400665,0.354939,0
0.412727,0.354939,0
0.0129382,0.0138605,0
0.126775,0.0878374,0
-0.627151,-0.771808,0
0.460631,0.477297,0
0.0504202,0.0588235,0
1.51734,-0.140689,0
1.24363,1.22837,0
0,0,0
10.874,13.2521,0
0.933691,0.877622,0
0.368945,0.365625,0
0.378807,0.376098,0
0.0138847,0.0136508,0
0.0867418,0.0971508,0
-0.733827,-0.705334,0
0.985816,0.516531,0
0.00714286,0.157143,0
4.02083,-1.45531,0
1.00709,1.16,0
0,0,0
9.99286,13.5429,0
0.00709184,0.548163,0
0.0184118,0.360281,0
0.0184118,0.402964,0
0.0151592,0.0112418,0
0.0184118,0.188867,0
-0.169085,-0.303976,0
0.984497,0.540161,0
0.0078125,0.132812,0
-312500000,-1.33624,0
1,1.15717,0
0,0,0
9.99219,13.5547,0
0.00775146,0.559509,0
0.0198335,0.347736,0
0.0198335,0.382674,0
0.0151386,0.0117817,0
0.0198335,0.170104,0
4420.66,-0.372407,0
0.984963,0.616506,0
0.00757576,0.0378788,0
4.02178,1.12936,0
1.00752,1.17562,0
0,0,0
9.99242,13.553,0
0.00751837,0.656279,0
0.0193339,0.286154,0
0.0193339,0.297221,0
0.0151459,0.014242,0
0.0193339,0.0699749,0
-0.170818,-0.705708,0
0.953979,0.498413,0
0.0234375,0.148438,0
2.01555,2.90864,0
1.01538,1.20874,0
0,0,0
9.97656,13.4922,0
0.0228882,0.609314,0
0.0482551,0.372955,0
0.0547297,0.406128,0
0.0146656,0.0114307,0
0.0482551,0.18239,0
-0.0317705,-0.340533,0
0.603638,0.609375,0
0.101562,0.726562,0
1.99237,0.718281,0
1.31488,4.41107,0
0,0,0
11.5078,3.63281,0
0.984314,11.4355,0
0.362369,0.410628,0
0.370854,0.410628,0
0.0125294,0.0118198,0
0.142658,0.217035,0
-0.552408,-0.615405,0
0.594736,0.589087,0
0.100775,0.767442,0
1.92566,0.707347,0
1.33496,4.4171,0
0,0,0
11.4806,3.65116,0
1.07133,11.4054,0
0.371702,0.428347,0
0.380121,0.441429,0
0.012549,0.0116326,0
0.141911,0.236824,0
-0.562628,-0.578835,0
0.612558,0.60706,0
0.0416667,0.152778,0
0.8999,1.04153,0
1.27758,4.00921,0
0,0,0
11.4722,3.75,0
1.0409,12.4514,0
0.332304,0.408482,0
0.343814,0.419991,0
0.014133,0.0131474,0
0.0752134,0.137092,0
-0.756673,-0.767678,0
0.595136,0.602304,0
0.12,0.744,0
-0.964239,1.06956,0
1.224,3.8745,0
0,0,0
11.512,3.752,0
0.937856,12.2345,0
0.367095,0.403459,0
0.38036,0.41127,0
0.0120809,0.0121469,0
0.159345,0.209234,0
-0.648135,-0.90835,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
